"hour","offshore_f","offshore_g","onshore","pv_g","pv_c","river","lake","biogas1","biogas2","ocgt","ccgt","nuc","h2_ccgt","phs","battery1","battery4","electrolysis","hydrogen","SC","demand","ElecStr1","ElecStr4","Pump","hydrogen","elec_market","gas_market1","gas_market2","h2_market","OK"
"3593",0.00,17.37,55.54,12.54,0.00,3.23,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,19.15,0.00,0.00,66.45,0.00,0.00,0.00,-14.58,16.54,204.54,144.89,24.45,"OK"
"3594",0.00,17.73,47.39,3.19,0.00,3.26,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,9.73,13.40,0.00,0.00,66.75,0.00,0.00,0.00,-8.83,16.54,204.54,144.89,24.45,"OK"
"3595",0.00,18.73,42.66,0.14,0.00,3.48,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,13.28,0.00,0.00,69.98,0.00,0.00,0.00,-8.72,16.54,204.54,144.89,24.45,"OK"
"3596",0.00,20.11,41.24,0.00,0.00,3.63,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,13.68,0.00,0.00,69.41,0.00,0.00,0.00,-9.12,16.54,204.54,144.89,24.45,"OK"
"3597",0.00,21.23,41.21,0.00,0.00,3.69,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,16.53,0.00,0.00,66.78,0.00,0.00,0.00,-11.96,16.54,204.54,144.89,24.45,"OK"
"3598",0.00,21.74,42.08,0.00,0.00,3.74,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,11.03,0.00,0.00,63.37,0.00,0.00,0.00,-6.46,16.54,204.54,144.89,24.45,"OK"
"3599",0.00,22.08,42.38,0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,13.56,0.00,0.00,60.69,0.00,0.00,0.00,-9.00,16.54,204.54,144.89,24.45,"OK"
"3600",0.00,22.03,42.35,0.00,0.00,3.61,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,16.68,0.00,0.00,56.26,0.00,0.00,0.00,-12.12,16.54,204.54,144.89,24.45,"OK"
"3601",0.00,21.78,41.73,0.00,0.00,3.37,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,18.96,0.00,0.00,52.11,0.00,0.00,0.00,-14.39,16.54,204.54,144.89,24.45,"OK"
"3602",0.00,21.51,41.80,0.00,0.00,3.27,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.93,0.00,0.00,19.73,0.00,0.00,46.51,0.00,0.00,0.00,-15.16,16.54,204.54,144.89,24.45,"OK"
"3603",0.00,21.06,41.68,0.00,0.00,3.14,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,18.50,0.00,0.00,44.52,0.00,0.00,0.00,-13.93,16.54,204.54,144.89,24.45,"OK"
"3604",0.00,20.56,40.29,0.49,0.00,3.10,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,18.16,0.00,0.00,43.53,0.00,0.00,0.00,-13.60,16.54,204.54,144.89,24.45,"OK"
"3605",0.00,19.56,37.69,4.45,0.00,3.11,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,18.27,0.00,0.00,43.75,0.00,0.00,0.00,-13.71,16.54,204.54,144.89,24.45,"OK"
"3606",0.00,18.81,45.32,18.33,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,46.48,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3607",0.00,18.33,51.21,36.55,0.00,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,51.86,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3608",0.00,17.28,51.76,52.44,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,55.85,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3609",0.00,16.40,51.75,63.82,0.00,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,58.81,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3610",0.00,15.74,52.45,70.70,0.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,60.72,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3611",0.00,14.98,53.70,72.63,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,62.04,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3612",0.00,13.98,54.82,71.37,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,64.01,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3613",0.00,12.98,55.51,66.17,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,67.57,0.00,-5.41,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3614",0.00,12.08,55.86,57.03,0.00,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.76,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3615",0.00,12.13,56.84,43.99,0.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.87,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3616",0.00,12.63,57.53,28.51,0.00,3.09,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,68.70,0.00,0.00,-3.84,-19.84,13.40,204.54,144.89,24.45,"OK"
"3617",0.00,12.66,55.40,12.68,0.00,3.08,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,15.68,0.00,0.00,66.22,0.00,0.00,0.00,-11.12,16.54,204.54,144.89,24.45,"OK"
"3618",0.00,12.17,48.15,3.16,0.00,3.16,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.80,0.00,0.00,4.57,0.00,0.00,66.66,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3619",0.00,12.15,44.45,0.16,0.00,3.21,0.00,0.00,0.00,0.00,0.00,3.31,0.00,4.40,0.00,2.30,0.00,4.57,0.00,69.97,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3620",0.00,12.20,42.94,0.00,0.00,3.29,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,7.58,0.00,4.57,0.00,69.31,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3621",0.00,11.67,38.71,0.00,0.00,3.42,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,12.16,1.91,2.65,0.00,66.71,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3622",0.00,10.99,35.04,0.00,0.00,3.34,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,3.46,0.00,4.57,0.00,63.34,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3623",0.00,10.45,32.19,0.00,0.00,3.39,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,11.23,0.00,4.57,0.00,60.56,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3624",0.00,10.07,30.24,0.00,0.00,3.38,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,6.36,2.82,1.75,0.00,56.80,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3625",0.00,9.84,28.35,0.00,0.00,3.35,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.27,0.00,4.57,0.00,52.33,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3626",0.00,9.92,27.34,0.00,0.00,3.36,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.72,0.00,0.00,0.00,4.57,0.00,46.64,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3627",0.00,9.56,26.54,0.00,0.00,3.12,0.00,0.00,0.00,0.00,0.00,3.31,0.00,1.87,0.00,0.00,0.00,4.57,0.00,44.40,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3628",0.00,8.94,24.72,0.50,0.00,3.12,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,2.86,0.00,4.57,0.00,43.46,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3629",0.00,8.41,22.09,4.28,0.00,3.15,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.56,0.00,0.00,0.00,4.57,0.00,43.80,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3630",0.00,7.34,22.83,18.00,0.00,3.13,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,6.01,0.00,0.00,46.61,0.00,0.00,0.00,-1.44,16.54,204.54,144.89,24.45,"OK"
"3631",0.00,7.50,25.44,36.54,0.00,3.44,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,18.25,0.00,0.00,51.90,0.00,0.00,0.00,-13.68,16.54,204.54,144.89,24.45,"OK"
"3632",0.00,8.35,27.44,52.79,0.00,3.80,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,24.40,0.00,0.00,55.86,0.00,0.00,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3633",0.00,9.17,29.92,64.73,0.00,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,58.78,0.00,-10.17,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3634",0.00,9.79,33.37,71.30,0.00,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,60.82,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3635",0.00,10.00,36.68,73.15,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,62.62,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3636",0.00,10.29,39.75,71.08,0.00,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,63.75,0.00,-2.10,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3637",0.00,10.77,42.81,64.86,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,67.05,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3638",0.00,10.98,45.03,54.39,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.21,0.00,-5.31,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3639",0.00,11.07,45.41,40.10,0.00,3.75,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.12,0.00,0.00,-0.98,-19.84,13.86,204.54,144.89,24.45,"OK"
"3640",0.00,11.01,43.60,23.73,0.00,3.75,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,13.24,0.00,0.00,67.75,0.00,0.00,0.00,-8.67,16.54,204.54,144.89,24.45,"OK"
"3641",0.00,10.70,39.31,10.40,0.00,3.66,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,1.50,3.06,0.00,65.37,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"3642",0.00,10.40,34.16,3.13,0.00,3.84,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,10.93,0.00,4.57,0.00,65.76,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3643",0.00,11.01,33.60,0.14,0.00,3.89,0.00,0.00,0.00,0.00,0.00,3.31,0.00,4.72,0.00,12.16,0.00,4.57,0.00,68.83,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3644",0.00,11.35,35.12,0.00,0.00,3.88,6.89,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,1.21,0.00,4.57,0.00,68.96,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3645",0.00,10.80,35.11,0.00,0.00,3.87,5.92,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,66.21,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3646",0.00,10.23,33.86,0.00,0.00,3.74,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,4.78,0.00,4.57,0.00,63.12,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3647",0.00,9.37,32.03,0.00,0.00,3.93,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,3.81,0.00,4.57,0.00,59.65,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3648",0.00,8.54,29.66,0.00,0.00,3.77,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,8.99,0.00,4.57,0.00,54.27,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3649",0.00,7.69,27.30,0.00,0.00,3.56,0.00,0.00,0.00,0.00,0.00,3.31,0.35,7.20,0.00,0.00,0.00,5.17,0.00,49.41,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3650",0.00,6.89,25.23,0.00,0.00,3.48,0.00,0.00,0.00,0.00,0.00,3.31,0.00,4.47,0.00,0.00,0.00,4.57,0.00,43.38,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3651",0.00,6.31,23.41,0.00,0.00,3.31,0.42,0.00,0.00,0.00,0.00,3.31,0.00,4.57,0.00,0.00,0.00,4.57,0.00,41.33,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3652",0.00,6.06,21.98,0.45,0.00,3.10,0.00,0.00,0.00,0.00,0.00,3.31,0.00,5.48,0.00,0.00,0.00,4.57,0.00,40.38,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3653",0.00,5.31,20.04,4.49,0.00,3.12,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,4.33,0.00,4.57,0.00,40.59,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3654",0.00,4.47,21.96,16.54,0.00,3.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,1.84,2.73,0.00,40.82,0.00,0.00,-6.20,0.00,17.11,204.54,144.89,25.21,"OK"
"3655",0.00,3.93,23.28,33.36,0.00,3.47,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,7.45,0.00,0.00,43.94,0.00,-7.28,-6.20,-2.88,16.54,204.54,144.89,24.45,"OK"
"3656",0.00,3.67,24.24,49.53,0.00,3.76,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,22.71,0.00,0.00,48.03,0.00,0.00,-6.20,-18.15,16.54,204.54,144.89,24.45,"OK"
"3657",0.00,3.56,25.05,62.14,0.00,3.94,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,21.13,0.00,0.00,51.46,0.00,-12.16,-6.20,-16.56,16.54,204.54,144.89,24.45,"OK"
"3658",0.00,3.39,25.67,69.71,0.00,3.89,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,24.40,0.00,0.00,54.19,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3659",0.00,3.05,25.97,73.40,0.00,3.65,0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,0.00,0.00,24.40,0.00,0.00,57.35,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3660",0.00,2.82,26.49,72.36,0.00,3.81,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,61.72,0.00,-8.34,-6.20,-19.84,16.54,204.54,144.89,24.45,"OK"
"3661",0.00,2.96,27.60,67.19,0.00,3.72,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,64.09,0.00,-1.95,-6.20,-19.84,16.54,204.54,144.89,24.45,"OK"
"3662",0.00,3.34,29.23,57.71,0.00,3.64,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,18.16,0.00,0.00,66.82,0.00,0.00,-6.20,-13.59,16.54,204.54,144.89,24.45,"OK"
"3663",0.00,3.79,31.15,44.84,0.00,3.55,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,10.21,0.00,0.00,66.83,0.00,0.00,-6.20,-5.64,16.54,204.54,144.89,24.45,"OK"
"3664",0.00,4.08,32.42,29.13,0.00,3.39,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.71,3.86,0.00,65.18,0.00,0.00,-6.20,0.00,17.11,204.54,144.89,25.21,"OK"
"3665",0.00,4.05,31.43,12.99,0.00,3.33,0.35,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,62.66,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3666",0.00,3.66,28.72,3.34,0.00,3.41,2.80,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,8.79,0.00,4.57,0.00,61.23,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3667",0.00,3.41,29.92,0.18,0.00,3.65,3.31,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,0.00,4.57,0.00,63.14,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3668",0.00,3.63,30.75,0.00,0.00,3.82,3.81,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,0.00,4.57,0.00,64.67,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3669",0.00,3.88,29.68,0.00,0.00,3.87,2.04,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,12.16,0.00,4.57,0.00,62.14,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3670",0.00,3.98,27.74,0.00,0.00,3.88,12.86,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.52,0.00,4.57,0.00,59.49,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3671",0.00,3.99,25.66,0.00,0.00,3.83,12.86,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.41,0.00,4.57,0.00,57.27,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3672",0.00,3.83,24.07,0.00,0.00,3.77,10.21,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,52.40,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3673",0.00,3.52,23.17,0.00,0.00,3.50,6.64,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,47.35,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3674",0.00,3.29,22.71,0.00,0.00,3.30,8.98,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,41.59,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3675",0.00,3.19,21.82,0.00,0.00,3.27,5.20,0.00,0.00,0.00,0.00,3.31,0.00,2.58,0.00,0.00,0.00,4.57,0.00,39.38,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3676",0.00,3.22,19.90,0.66,0.00,3.19,7.93,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,38.21,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3677",0.00,2.91,14.61,4.25,0.00,3.07,2.33,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,37.69,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3678",0.00,2.47,12.92,19.41,0.00,3.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,36.11,0.00,0.00,-5.20,0.00,35.82,204.54,144.89,25.21,"OK"
"3679",0.00,2.48,15.90,38.19,0.00,3.45,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,14.37,0.00,0.00,37.96,0.00,0.00,-6.20,-9.80,16.54,204.54,144.89,24.45,"OK"
"3680",0.00,2.80,16.94,54.38,0.00,3.67,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,41.79,0.00,-0.58,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3681",0.00,3.26,17.69,66.46,0.00,3.90,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,45.25,0.00,-10.64,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3682",0.00,3.74,18.61,74.03,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,48.77,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3683",0.00,4.00,19.91,77.23,0.00,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,53.14,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"3684",0.00,4.18,21.88,76.24,0.00,4.02,0.00,0.00,0.00,0.00,0.00,2.73,0.00,0.00,0.00,0.00,24.40,0.00,0.00,58.15,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3685",0.00,4.56,24.34,71.00,0.00,3.98,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,24.40,0.00,0.00,60.80,0.00,-6.35,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"3686",0.00,5.12,26.88,61.41,0.00,3.88,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,23.16,0.00,0.00,63.51,0.00,0.00,-6.20,-18.59,16.54,204.54,144.89,24.45,"OK"
"3687",0.00,5.79,28.90,47.62,0.00,3.79,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,14.60,0.00,0.00,63.73,0.00,0.00,-6.20,-10.04,16.54,204.54,144.89,24.45,"OK"
"3688",0.00,6.32,29.88,30.54,0.00,3.79,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,4.02,0.55,0.00,62.28,0.00,0.00,-6.20,0.00,17.11,204.54,144.89,25.21,"OK"
"3689",0.00,6.68,28.90,12.87,0.00,3.89,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,4.39,0.00,4.57,0.00,60.03,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3690",0.00,7.11,27.67,2.98,0.00,3.98,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,6.00,0.00,4.57,0.00,58.24,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3691",0.00,8.37,31.29,0.18,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,1.10,0.00,12.16,0.00,4.57,0.00,60.62,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3692",0.00,9.78,34.18,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,4.12,0.00,4.57,0.00,62.79,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3693",0.00,9.87,34.36,0.00,0.00,4.21,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,2.17,0.00,4.57,0.00,61.12,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3694",0.00,9.07,33.72,0.00,0.00,4.17,4.54,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,3.52,0.00,4.57,0.00,58.33,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3695",0.00,8.25,32.83,0.00,0.00,4.27,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,7.48,0.00,4.57,0.00,56.13,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3696",0.00,7.44,31.28,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,6.38,0.00,4.57,0.00,52.58,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3697",0.00,6.65,29.72,0.00,0.00,3.91,4.19,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,47.78,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3698",0.00,5.91,27.93,0.00,0.00,3.53,0.00,0.00,0.00,0.00,0.00,3.31,0.00,1.28,0.00,0.00,0.00,4.57,0.00,41.96,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3699",0.00,5.31,25.74,0.00,0.00,3.38,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.21,0.00,0.00,0.00,4.57,0.00,39.95,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3700",0.00,4.90,22.56,0.73,0.00,3.35,0.00,0.00,0.00,0.00,0.00,3.31,0.00,4.73,0.00,0.00,0.00,4.57,0.00,39.58,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3701",0.00,4.21,17.47,4.69,0.00,3.34,0.76,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,0.00,4.57,0.00,40.98,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3702",0.00,3.07,16.42,18.81,0.00,3.24,0.15,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,45.00,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"3703",0.00,2.34,17.48,36.60,0.00,3.54,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,5.01,0.00,0.00,50.39,0.00,0.00,-6.20,-0.44,16.54,204.54,144.89,24.45,"OK"
"3704",0.00,2.02,19.26,52.12,0.00,3.69,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,14.74,0.00,0.00,54.54,0.00,0.00,-6.20,-10.18,16.54,204.54,144.89,24.45,"OK"
"3705",0.00,1.78,20.60,63.48,0.00,3.74,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,21.91,0.00,0.00,57.51,0.00,0.00,-6.20,-17.34,16.54,204.54,144.89,24.45,"OK"
